alert_id,transaction_id,alert_timestamp,alert_type,alert_score,investigation_status,confirmed_fraud_flag,investigator_id
9000289,1004526,2026-07-04 04:33:11,DEVICE_MISMATCH,0.0,CLOSED,N,INV0008
9000290,1004584,2026-03-23 17:10:28,DEVICE_MISMATCH,61.32,CLOSED,N,INV0011
9000291,1004605,2026-07-03 11:33:30,VELOCITY,23.99,OPEN,N,INV0086
9000292,1004614,2026-01-30 19:16:35,RISK_SCORE,24.77,OPEN,N,INV0018
9000293,1004623,2026-04-23 08:33:52,HIGH_VALUE,71.16,CLOSED,N,INV0071
9000294,1004631,2026-03-23 08:36:00,VELOCITY,88.73,CLOSED,N,INV0035
9000295,1004644,2026-07-02 01:26:35,RISK_SCORE,60.56,CLOSED,Y,INV0097
9000296,1004649,2026-01-11 06:06:55,DEVICE_MISMATCH,26.81,OPEN,Y,INV0009
9000297,1004675,2026-07-13 19:43:17,DEVICE_MISMATCH,46.51,CLOSED,N,INV0015
9000298,1004689,2026-01-26 08:46:16,HIGH_VALUE,23.12,CLOSED,Y,INV0045
9000299,1004703,2026-06-24 23:18:28,VELOCITY,2.85,ESCALATED,N,INV0005
9000300,1004739,2026-02-01 15:20:12,GEO_ANOMALY,32.93,CLOSED,N,INV0092
9000301,1004756,2026-05-15 14:29:24,RISK_SCORE,74.37,CLOSED,N,INV0056
9000302,1004793,2026-01-09 16:41:22,VELOCITY,27.14,CLOSED,N,INV0058
9000303,1004795,2026-08-04 02:28:59,VELOCITY,53.94,CLOSED,N,INV0041
9000304,1004812,2026-04-26 08:02:20,DEVICE_MISMATCH,25.3,CLOSED,Y,INV0084
9000305,1004815,2026-07-28 16:37:56,RISK_SCORE,33.43,CLOSED,Y,INV0072
9000306,1004823,2026-01-02 04:05:47,HIGH_VALUE,44.81,OPEN,N,INV0097
9000307,1004843,2026-05-23 05:35:18,HIGH_VALUE,4.57,CLOSED,N,INV0064
9000308,1004884,2026-01-05 10:00:08,HIGH_VALUE,23.15,CLOSED,N,INV0049
9000309,1004902,2026-08-06 05:36:16,HIGH_VALUE,45.45,ESCALATED,N,INV0040
9000310,1004914,2026-03-26 22:08:15,DEVICE_MISMATCH,45.34,CLOSED,N,INV0079
9000311,1004920,2026-02-14 06:25:56,VELOCITY,56.81,CLOSED,Y,INV0016
9000312,1004923,2026-07-10 18:21:12,DEVICE_MISMATCH,40.15,CLOSED,N,INV0023
9000313,1004944,2026-05-18 02:07:37,HIGH_VALUE,72.29,OPEN,N,INV0079
9000314,1004969,2026-06-24 23:13:24,DEVICE_MISMATCH,17.78,CLOSED,N,INV0042
9000315,1004983,2026-08-18 06:16:41,HIGH_VALUE,76.74,OPEN,N,INV0080
9000316,1005001,2026-05-21 15:41:10,RISK_SCORE,28.15,CLOSED,N,INV0051
9000317,1005006,2026-04-09 22:19:45,GEO_ANOMALY,50.24,OPEN,Y,INV0048
9000318,1005010,2026-04-02 12:05:07,GEO_ANOMALY,65.75,OPEN,N,INV0067
9000319,1005018,2026-03-30 15:41:19,GEO_ANOMALY,43.23,OPEN,N,INV0077
9000320,1005044,2026-05-23 23:11:15,RISK_SCORE,23.91,CLOSED,N,INV0051
9000321,1005072,2026-01-07 21:30:07,DEVICE_MISMATCH,18.49,OPEN,N,INV0001
9000322,1005076,2026-04-26 18:46:55,HIGH_VALUE,61.42,ESCALATED,N,INV0084
9000323,1005081,2026-01-25 02:18:17,HIGH_VALUE,25.04,OPEN,N,INV0085
9000324,1005117,2026-08-20 22:38:46,RISK_SCORE,50.04,CLOSED,N,INV0055
9000325,1005120,2026-05-14 00:19:27,HIGH_VALUE,15.81,CLOSED,N,INV0033
9000326,1005135,2026-07-06 03:41:02,RISK_SCORE,15.03,CLOSED,N,INV0054
9000327,1005141,2026-02-02 12:12:16,GEO_ANOMALY,55.19,OPEN,Y,INV0024
9000328,1005161,2026-06-14 07:15:16,RISK_SCORE,53.91,CLOSED,N,INV0065
9000329,1005165,2026-05-17 17:17:25,DEVICE_MISMATCH,74.0,OPEN,N,INV0067
9000330,1005169,2026-01-23 09:47:13,RISK_SCORE,62.95,CLOSED,N,INV0064
9000331,1005176,2026-08-02 06:25:45,RISK_SCORE,36.25,CLOSED,N,INV0034
9000332,1005186,2026-08-16 12:41:16,RISK_SCORE,60.84,OPEN,Y,INV0082
9000333,1005194,2026-05-29 13:59:21,DEVICE_MISMATCH,48.31,OPEN,Y,INV0097
9000334,1005217,2026-01-07 16:33:39,RISK_SCORE,57.94,OPEN,N,INV0008
9000335,1005263,2026-05-03 14:39:30,HIGH_VALUE,61.29,CLOSED,Y,INV0099
9000336,1005265,2026-07-01 22:16:33,HIGH_VALUE,74.01,CLOSED,Y,INV0013
9000337,1005268,2026-04-02 08:27:14,DEVICE_MISMATCH,59.08,CLOSED,N,INV0008
9000338,1005276,2026-07-26 23:48:48,VELOCITY,30.18,CLOSED,N,INV0035
9000339,1005283,2026-08-17 04:00:36,RISK_SCORE,40.96,CLOSED,N,INV0010
9000340,1005313,2026-07-05 23:19:48,GEO_ANOMALY,46.85,OPEN,Y,INV0097
9000341,1005333,2026-01-06 02:08:38,RISK_SCORE,31.31,CLOSED,N,INV0095
9000342,1005338,2026-04-18 22:27:54,HIGH_VALUE,45.0,CLOSED,Y,INV0046
9000343,1005339,2026-06-08 18:01:49,DEVICE_MISMATCH,29.02,CLOSED,N,INV0075
9000344,1005352,2026-04-21 21:12:54,VELOCITY,53.62,OPEN,N,INV0030
9000345,1005358,2026-03-18 09:07:08,HIGH_VALUE,50.95,CLOSED,N,INV0095
9000346,1005365,2026-01-26 23:52:30,RISK_SCORE,61.18,CLOSED,Y,INV0013
9000347,1005372,2026-05-24 19:18:20,DEVICE_MISMATCH,74.11,CLOSED,N,INV0085
9000348,1005378,2026-04-27 23:48:39,DEVICE_MISMATCH,14.03,CLOSED,N,INV0020
9000349,1005379,2026-07-05 19:47:30,GEO_ANOMALY,64.63,CLOSED,N,INV0083
9000350,1005384,2026-02-02 13:58:13,VELOCITY,25.46,CLOSED,N,INV0085
9000351,1005387,2026-05-03 11:57:53,VELOCITY,16.07,CLOSED,N,INV0050
9000352,1005392,2026-05-04 16:37:27,VELOCITY,47.13,CLOSED,N,INV0005
9000353,1005399,2026-07-30 11:14:34,DEVICE_MISMATCH,45.59,CLOSED,N,INV0006
9000354,1005424,2026-03-16 23:44:11,HIGH_VALUE,50.47,OPEN,N,INV0094
9000355,1005435,2026-05-21 16:25:52,VELOCITY,32.8,OPEN,N,INV0037
9000356,1005437,2026-03-27 15:24:34,GEO_ANOMALY,55.32,OPEN,N,INV0021
9000357,1005457,2026-02-20 07:40:47,RISK_SCORE,60.24,OPEN,Y,INV0046
9000358,1005459,2026-03-05 06:32:13,GEO_ANOMALY,54.98,OPEN,N,INV0025
9000359,1005480,2026-08-04 23:34:05,VELOCITY,23.12,CLOSED,N,INV0035
9000360,1005481,2026-01-20 23:51:39,RISK_SCORE,37.45,OPEN,N,INV0057
9000361,1005488,2026-03-04 22:39:27,RISK_SCORE,12.26,CLOSED,N,INV0044
9000362,1005498,2026-03-30 00:45:48,HIGH_VALUE,73.15,CLOSED,N,INV0076
9000363,1005510,2026-03-08 06:37:32,RISK_SCORE,45.16,CLOSED,N,INV0025
9000364,1005552,2026-03-21 00:20:47,RISK_SCORE,40.36,CLOSED,N,INV0036
9000365,1005560,2026-03-14 04:22:32,VELOCITY,28.59,ESCALATED,N,INV0059
9000366,1005573,2026-05-10 16:22:23,DEVICE_MISMATCH,36.29,CLOSED,N,INV0022
9000367,1005622,2026-03-02 15:22:46,DEVICE_MISMATCH,62.26,OPEN,Y,INV0094
9000368,1005635,2026-06-03 14:37:14,RISK_SCORE,52.6,CLOSED,Y,INV0045
9000369,1005643,2026-07-31 19:01:56,VELOCITY,43.65,OPEN,N,INV0064
9000370,1005644,2026-04-02 13:05:02,GEO_ANOMALY,21.96,CLOSED,N,INV0006
9000371,1005656,2026-01-05 03:56:25,DEVICE_MISMATCH,53.79,OPEN,Y,INV0014
9000372,1005692,2026-03-07 08:42:58,VELOCITY,43.49,CLOSED,N,INV0039
9000373,1005704,2026-01-07 20:39:01,RISK_SCORE,72.37,OPEN,N,INV0056
9000374,1005713,2026-01-17 18:03:07,HIGH_VALUE,61.89,ESCALATED,N,INV0076
9000375,1005723,2026-05-31 17:37:09,DEVICE_MISMATCH,80.54,OPEN,N,INV0039
9000376,1005786,2026-03-05 06:59:17,GEO_ANOMALY,40.33,CLOSED,Y,INV0050
9000377,1005811,2026-04-05 17:19:07,DEVICE_MISMATCH,88.45,OPEN,N,INV0001
9000378,1005836,2026-05-30 21:06:45,DEVICE_MISMATCH,6.96,ESCALATED,Y,INV0083
9000379,1005873,2026-02-02 08:36:22,HIGH_VALUE,42.93,CLOSED,N,INV0017
9000380,1005894,2026-05-19 09:14:39,DEVICE_MISMATCH,0.25,CLOSED,N,INV0002
9000381,1005895,2026-03-12 06:52:20,VELOCITY,71.5,OPEN,N,INV0068
9000382,1005911,2026-05-25 17:31:52,DEVICE_MISMATCH,8.05,CLOSED,N,INV0046
9000383,1005916,2026-01-12 14:20:52,RISK_SCORE,22.03,CLOSED,N,INV0010
9000384,1005918,2026-03-26 18:12:30,RISK_SCORE,71.13,CLOSED,N,INV0004
9000385,1005929,2026-07-10 02:05:42,GEO_ANOMALY,20.97,CLOSED,Y,INV0050
9000386,1005942,2026-05-06 03:43:43,VELOCITY,49.95,CLOSED,N,INV0076
9000387,1005943,2026-05-05 13:42:27,DEVICE_MISMATCH,37.6,OPEN,Y,INV0094
9000388,1005965,2026-07-06 16:49:22,VELOCITY,59.17,OPEN,N,INV0017
9000389,1005992,2026-02-14 00:53:14,GEO_ANOMALY,41.74,OPEN,N,INV0012
9000390,1006007,2026-04-12 17:14:10,RISK_SCORE,62.68,OPEN,N,INV0052
9000391,1006044,2026-08-03 21:56:48,VELOCITY,20.78,CLOSED,N,INV0070
9000392,1006057,2026-08-09 10:21:20,RISK_SCORE,100.0,CLOSED,N,INV0089
9000393,1006062,2026-01-16 01:45:09,GEO_ANOMALY,62.32,CLOSED,N,INV0061
9000394,1006064,2026-02-26 14:51:31,HIGH_VALUE,18.81,CLOSED,N,INV0039
9000395,1006072,2026-01-26 13:45:05,GEO_ANOMALY,51.86,CLOSED,N,INV0058
9000396,1006110,2026-03-31 08:45:07,DEVICE_MISMATCH,83.02,OPEN,Y,INV0029
9000397,1006118,2026-04-13 06:33:12,GEO_ANOMALY,15.25,CLOSED,N,INV0034
9000398,1006125,2026-07-21 11:34:43,HIGH_VALUE,35.48,CLOSED,N,INV0048
9000399,1006126,2026-01-11 10:52:42,VELOCITY,21.76,OPEN,N,INV0012
9000400,1006127,2026-08-15 00:18:13,GEO_ANOMALY,14.59,OPEN,N,INV0040
9000401,1006170,2026-03-08 16:05:42,VELOCITY,32.57,OPEN,N,INV0062
9000402,1006171,2026-07-01 00:46:29,DEVICE_MISMATCH,50.1,OPEN,N,INV0088
9000403,1006172,2026-01-14 00:34:43,VELOCITY,47.04,OPEN,Y,INV0027
9000404,1006179,2026-08-22 19:23:39,DEVICE_MISMATCH,43.93,CLOSED,N,INV0025
9000405,1006184,2026-02-24 02:18:13,GEO_ANOMALY,63.06,CLOSED,N,INV0072
9000406,1006188,2026-06-03 13:07:34,RISK_SCORE,15.33,CLOSED,N,INV0060
9000407,1006189,2026-02-09 12:28:08,HIGH_VALUE,4.84,CLOSED,N,INV0037
9000408,1006198,2026-05-19 10:17:42,DEVICE_MISMATCH,65.87,OPEN,N,INV0068
9000409,1006221,2026-05-20 04:17:40,HIGH_VALUE,81.85,OPEN,Y,INV0100
9000410,1006230,2026-03-08 12:00:33,GEO_ANOMALY,44.7,ESCALATED,N,INV0097
9000411,1006232,2026-05-15 10:48:41,RISK_SCORE,0.0,CLOSED,Y,INV0089
9000412,1006236,2026-03-08 08:41:52,VELOCITY,37.4,CLOSED,N,INV0088
9000413,1006250,2026-04-20 06:21:08,GEO_ANOMALY,46.06,OPEN,N,INV0010
9000414,1006284,2026-05-05 04:06:29,HIGH_VALUE,32.6,CLOSED,N,INV0036
9000415,1006305,2026-05-29 05:06:08,DEVICE_MISMATCH,6.97,OPEN,N,INV0097
9000416,1006334,2026-02-27 02:50:39,VELOCITY,81.39,ESCALATED,N,INV0059
9000417,1006348,2026-01-30 02:04:47,DEVICE_MISMATCH,42.68,CLOSED,N,INV0082
9000418,1006362,2026-06-14 12:25:55,DEVICE_MISMATCH,23.07,ESCALATED,N,INV0011
9000419,1006386,2026-01-19 08:38:46,DEVICE_MISMATCH,31.71,CLOSED,N,INV0062
9000420,1006402,2026-02-25 23:57:48,VELOCITY,25.97,OPEN,N,INV0087
9000421,1006418,2026-05-18 20:58:01,HIGH_VALUE,71.26,OPEN,N,INV0026
9000422,1006424,2026-04-04 18:00:36,GEO_ANOMALY,23.52,CLOSED,Y,INV0033
9000423,1006432,2026-03-26 07:56:22,VELOCITY,59.22,CLOSED,N,INV0090
9000424,1006447,2026-02-14 13:12:10,DEVICE_MISMATCH,41.92,CLOSED,N,INV0003
9000425,1006453,2026-07-17 00:11:45,VELOCITY,77.92,CLOSED,N,INV0017
9000426,1006459,2026-03-19 09:58:18,DEVICE_MISMATCH,35.22,CLOSED,Y,INV0062
9000427,1006470,2026-07-16 07:44:10,DEVICE_MISMATCH,36.53,ESCALATED,N,INV0053
9000428,1006543,2026-08-15 18:58:26,RISK_SCORE,69.61,OPEN,Y,INV0099
9000429,1006554,2026-02-11 13:39:00,DEVICE_MISMATCH,50.73,CLOSED,Y,INV0078
9000430,1006558,2026-05-15 04:45:18,DEVICE_MISMATCH,12.82,CLOSED,N,INV0096
9000431,1006567,2026-01-01 13:03:03,HIGH_VALUE,39.89,CLOSED,Y,INV0001
9000432,1006571,2026-07-18 00:16:42,VELOCITY,45.58,CLOSED,Y,INV0023
9000433,1006598,2026-04-30 08:58:02,DEVICE_MISMATCH,34.07,CLOSED,Y,INV0029
9000434,1006631,2026-02-14 07:55:41,HIGH_VALUE,7.7,CLOSED,Y,INV0053
9000435,1006640,2026-01-22 06:33:21,VELOCITY,42.07,CLOSED,Y,INV0039
9000436,1006653,2026-04-19 08:10:56,RISK_SCORE,32.18,OPEN,Y,INV0048
9000437,1006654,2026-06-16 15:16:59,HIGH_VALUE,30.44,CLOSED,N,INV0052
9000438,1006667,2026-07-13 19:29:48,RISK_SCORE,0.0,OPEN,N,INV0027
9000439,1006668,2026-07-19 06:57:03,VELOCITY,56.27,ESCALATED,N,INV0097
9000440,1006685,2026-08-23 11:59:36,DEVICE_MISMATCH,34.41,CLOSED,N,INV0093
9000441,1006687,2026-01-11 18:49:48,RISK_SCORE,91.41,OPEN,Y,INV0065
9000442,1006689,2026-04-15 16:15:48,DEVICE_MISMATCH,43.48,CLOSED,N,INV0047
9000443,1006709,2026-01-06 00:59:13,RISK_SCORE,43.88,CLOSED,Y,INV0012
9000444,1006723,2026-04-17 11:52:07,HIGH_VALUE,7.41,OPEN,N,INV0083
9000445,1006734,2026-08-02 00:22:50,VELOCITY,56.09,ESCALATED,Y,INV0063
9000446,1006742,2026-08-07 09:10:29,RISK_SCORE,58.81,ESCALATED,N,INV0079
9000447,1006747,2026-06-19 11:59:57,GEO_ANOMALY,61.54,CLOSED,N,INV0082
9000448,1006757,2026-03-25 01:38:06,GEO_ANOMALY,22.34,CLOSED,N,INV0028
9000449,1006772,2026-01-18 01:56:27,RISK_SCORE,41.4,OPEN,N,INV0089
9000450,1006789,2026-01-19 04:11:55,GEO_ANOMALY,54.16,CLOSED,Y,INV0076
9000451,1006799,2026-08-02 06:19:32,GEO_ANOMALY,37.97,CLOSED,N,INV0069
9000452,1006830,2026-05-16 06:40:46,HIGH_VALUE,61.85,CLOSED,N,INV0034
9000453,1006849,2026-04-01 08:15:36,DEVICE_MISMATCH,40.08,CLOSED,N,INV0069
9000454,1006853,2026-04-16 12:31:16,RISK_SCORE,30.73,OPEN,N,INV0011
9000455,1006858,2026-06-25 00:33:43,RISK_SCORE,0.0,OPEN,N,INV0008
9000456,1006883,2026-06-07 04:19:58,VELOCITY,56.52,OPEN,N,INV0014
9000457,1006886,2026-04-12 02:18:52,VELOCITY,78.13,OPEN,Y,INV0024
9000458,1006893,2026-07-08 04:17:22,VELOCITY,57.55,OPEN,N,INV0052
9000459,1006907,2026-01-17 09:11:36,VELOCITY,43.98,CLOSED,N,INV0055
9000460,1006925,2026-04-27 15:36:47,VELOCITY,29.13,CLOSED,N,INV0083
9000461,1006941,2026-01-07 09:47:40,GEO_ANOMALY,65.31,CLOSED,Y,INV0038
9000462,1006951,2026-02-27 19:07:00,DEVICE_MISMATCH,36.62,CLOSED,Y,INV0072
9000463,1006972,2026-06-10 05:10:14,GEO_ANOMALY,64.11,OPEN,N,INV0041
9000464,1006994,2026-04-18 03:29:49,RISK_SCORE,3.67,OPEN,N,INV0039
9000465,1006997,2026-03-05 13:15:36,HIGH_VALUE,20.77,CLOSED,Y,INV0059
9000466,1007025,2026-02-15 04:03:14,VELOCITY,55.93,CLOSED,Y,INV0042
9000467,1007031,2026-05-08 18:55:22,VELOCITY,14.61,OPEN,N,INV0035
9000468,1007033,2026-07-07 08:06:41,VELOCITY,72.61,OPEN,N,INV0097
9000469,1007037,2026-01-29 20:15:49,HIGH_VALUE,34.75,OPEN,N,INV0048
9000470,1007052,2026-04-19 13:42:12,VELOCITY,46.46,CLOSED,N,INV0008
9000471,1007064,2026-03-10 02:37:31,DEVICE_MISMATCH,9.31,OPEN,N,INV0041
9000472,1007068,2026-03-04 12:00:33,DEVICE_MISMATCH,50.29,OPEN,Y,INV0068
9000473,1007103,2026-01-31 20:47:16,DEVICE_MISMATCH,36.25,ESCALATED,N,INV0007
9000474,1007152,2026-08-05 05:00:11,GEO_ANOMALY,47.91,CLOSED,N,INV0072
9000475,1007157,2026-04-17 12:37:53,GEO_ANOMALY,52.45,CLOSED,N,INV0058
9000476,1007174,2026-05-05 18:31:10,DEVICE_MISMATCH,2.17,CLOSED,Y,INV0087
9000477,1007193,2026-06-08 03:46:27,VELOCITY,41.21,CLOSED,Y,INV0001
9000478,1007209,2026-07-21 11:17:21,VELOCITY,22.53,ESCALATED,N,INV0028
9000479,1007254,2026-02-27 10:03:00,GEO_ANOMALY,29.07,OPEN,Y,INV0024
9000480,1007262,2026-01-27 10:19:34,GEO_ANOMALY,70.22,ESCALATED,N,INV0024
9000481,1007272,2026-04-26 16:00:45,HIGH_VALUE,13.39,CLOSED,N,INV0061
9000482,1007275,2026-02-08 09:58:05,RISK_SCORE,31.0,ESCALATED,N,INV0009
9000483,1007288,2026-05-16 05:28:16,DEVICE_MISMATCH,65.54,OPEN,N,INV0069
9000484,1007305,2026-01-01 08:22:54,RISK_SCORE,60.37,CLOSED,N,INV0049
9000485,1007319,2026-04-08 09:51:01,DEVICE_MISMATCH,39.65,OPEN,N,INV0011
9000486,1007323,2026-07-22 18:24:35,HIGH_VALUE,29.2,CLOSED,N,INV0060
9000487,1007336,2026-02-08 19:30:15,HIGH_VALUE,44.03,ESCALATED,N,INV0088
9000488,1007342,2026-04-06 00:42:07,DEVICE_MISMATCH,42.58,CLOSED,N,INV0027
9000489,1007367,2026-05-12 01:54:11,HIGH_VALUE,34.34,CLOSED,N,INV0082
9000490,1007379,2026-02-06 09:55:25,DEVICE_MISMATCH,55.14,CLOSED,N,INV0008
9000491,1007401,2026-06-02 18:11:09,RISK_SCORE,42.03,OPEN,N,INV0014
9000492,1007404,2026-07-22 15:39:44,GEO_ANOMALY,46.02,CLOSED,N,INV0041
9000493,1007408,2026-07-09 21:18:24,RISK_SCORE,32.54,CLOSED,N,INV0095
9000494,1007412,2026-03-31 03:55:53,VELOCITY,32.3,CLOSED,N,INV0100
9000495,1007413,2026-08-03 12:59:20,HIGH_VALUE,46.91,OPEN,N,INV0035
9000496,1007417,2026-06-19 05:36:37,VELOCITY,56.31,OPEN,N,INV0038
9000497,1007448,2026-05-27 04:11:06,HIGH_VALUE,72.47,OPEN,Y,INV0084
9000498,1007464,2026-08-21 20:42:47,HIGH_VALUE,34.19,OPEN,N,INV0048
9000499,1007473,2026-06-02 11:56:51,VELOCITY,42.29,OPEN,N,INV0041
9000500,1007479,2026-02-04 15:15:08,VELOCITY,21.0,CLOSED,N,INV0061
9000501,1007499,2026-02-11 21:00:00,DEVICE_MISMATCH,51.91,OPEN,N,INV0041
9000502,1007512,2026-07-27 12:52:12,DEVICE_MISMATCH,69.98,CLOSED,N,INV0027
9000503,1007524,2026-02-01 00:46:50,RISK_SCORE,58.41,CLOSED,Y,INV0011
9000504,1007532,2026-01-07 08:04:15,DEVICE_MISMATCH,40.33,CLOSED,N,INV0033
9000505,1007542,2026-06-13 04:09:08,GEO_ANOMALY,41.76,OPEN,N,INV0075
9000506,1007544,2026-05-24 06:28:07,HIGH_VALUE,67.95,CLOSED,N,INV0050
9000507,1007558,2026-04-01 05:44:22,RISK_SCORE,54.83,CLOSED,N,INV0083
9000508,1007562,2026-02-11 15:11:23,HIGH_VALUE,54.43,OPEN,Y,INV0089
9000509,1007566,2026-06-21 04:22:17,VELOCITY,23.04,CLOSED,N,INV0032
9000510,1007609,2026-05-31 11:49:19,DEVICE_MISMATCH,72.42,CLOSED,Y,INV0030
9000511,1007612,2026-05-07 10:50:34,HIGH_VALUE,50.66,CLOSED,N,INV0021
9000512,1007620,2026-08-10 01:51:26,HIGH_VALUE,22.98,CLOSED,N,INV0075
9000513,1007669,2026-08-15 02:31:46,GEO_ANOMALY,76.7,OPEN,N,INV0098
9000514,1007671,2026-01-19 00:58:52,RISK_SCORE,44.92,CLOSED,N,INV0077
9000515,1007702,2026-03-12 17:22:24,DEVICE_MISMATCH,100.0,CLOSED,Y,INV0005
9000516,1007736,2026-07-26 14:48:27,GEO_ANOMALY,72.51,OPEN,N,INV0035
9000517,1007761,2026-05-15 16:55:17,DEVICE_MISMATCH,42.96,CLOSED,Y,INV0088
9000518,1007778,2026-06-19 19:52:27,HIGH_VALUE,51.66,CLOSED,N,INV0082
9000519,1007796,2026-07-25 23:50:24,DEVICE_MISMATCH,51.61,CLOSED,N,INV0065
9000520,1007832,2026-04-07 14:58:31,RISK_SCORE,57.64,CLOSED,N,INV0025
9000521,1007833,2026-01-26 11:31:54,VELOCITY,92.82,ESCALATED,N,INV0100
9000522,1007844,2026-03-31 03:42:45,RISK_SCORE,5.87,CLOSED,N,INV0027
9000523,1007860,2026-08-16 07:18:59,RISK_SCORE,60.8,OPEN,N,INV0059
9000524,1007862,2026-07-31 14:22:57,HIGH_VALUE,19.04,OPEN,N,INV0094
9000525,1007867,2026-02-03 05:06:28,DEVICE_MISMATCH,5.41,CLOSED,N,INV0067
9000526,1007898,2026-07-31 12:49:36,RISK_SCORE,28.77,OPEN,Y,INV0003
9000527,1007914,2026-07-06 12:51:57,VELOCITY,58.02,OPEN,N,INV0015
9000528,1007943,2026-05-12 02:13:50,VELOCITY,30.24,CLOSED,N,INV0034
9000529,1007946,2026-05-09 18:00:41,HIGH_VALUE,71.34,OPEN,Y,INV0087
9000530,1007956,2026-07-27 11:18:12,VELOCITY,72.77,CLOSED,Y,INV0062
9000531,1007970,2026-03-11 11:29:26,GEO_ANOMALY,64.89,CLOSED,N,INV0027
9000532,1008004,2026-04-10 10:13:40,GEO_ANOMALY,40.34,CLOSED,N,INV0083
9000533,1008035,2026-08-07 13:13:23,GEO_ANOMALY,46.84,CLOSED,Y,INV0100
9000534,1008044,2026-07-24 06:22:39,HIGH_VALUE,16.56,OPEN,N,INV0030
9000535,1008057,2026-08-10 07:37:09,HIGH_VALUE,27.73,CLOSED,Y,INV0013
9000536,1008069,2026-05-28 20:43:56,DEVICE_MISMATCH,62.84,CLOSED,Y,INV0014
9000537,1008112,2026-08-15 12:20:57,VELOCITY,53.69,CLOSED,Y,INV0070
9000538,1008172,2026-02-05 11:08:21,VELOCITY,22.36,ESCALATED,Y,INV0072
9000539,1008213,2026-03-04 10:30:59,GEO_ANOMALY,23.95,OPEN,N,INV0038
9000540,1008220,2026-02-22 11:24:46,GEO_ANOMALY,92.32,CLOSED,Y,INV0010
9000541,1008230,2026-05-04 22:25:53,DEVICE_MISMATCH,10.68,CLOSED,N,INV0071
9000542,1008253,2026-01-21 10:21:39,HIGH_VALUE,74.56,ESCALATED,Y,INV0028
9000543,1008270,2026-05-02 17:30:13,DEVICE_MISMATCH,62.62,CLOSED,N,INV0001
9000544,1008301,2026-08-14 02:37:46,HIGH_VALUE,23.54,CLOSED,N,INV0039
9000545,1008304,2026-01-24 23:46:13,RISK_SCORE,11.05,CLOSED,N,INV0002
9000546,1008319,2026-06-04 05:22:20,VELOCITY,100.0,OPEN,N,INV0072
9000547,1008330,2026-01-28 19:48:11,DEVICE_MISMATCH,35.29,CLOSED,N,INV0085
9000548,1008351,2026-07-23 23:06:25,HIGH_VALUE,40.53,CLOSED,Y,INV0035
9000549,1008359,2026-08-22 14:32:27,VELOCITY,54.05,OPEN,N,INV0089
9000550,1008389,2026-07-15 16:08:51,VELOCITY,85.51,CLOSED,N,INV0018
9000551,1008392,2026-07-05 12:58:30,GEO_ANOMALY,54.24,OPEN,N,INV0045
9000552,1008408,2026-02-06 03:26:36,VELOCITY,45.09,OPEN,Y,INV0095
9000553,1008411,2026-02-28 11:19:17,GEO_ANOMALY,34.72,ESCALATED,N,INV0027
9000554,1008417,2026-07-15 09:53:22,DEVICE_MISMATCH,35.18,CLOSED,N,INV0069
9000555,1008447,2026-04-10 06:37:02,HIGH_VALUE,69.1,CLOSED,Y,INV0078
9000556,1008472,2026-05-06 04:41:44,GEO_ANOMALY,7.55,CLOSED,N,INV0085
9000557,1008499,2026-06-17 05:55:45,GEO_ANOMALY,57.76,ESCALATED,N,INV0002
9000558,1008512,2026-01-10 01:11:35,DEVICE_MISMATCH,15.87,CLOSED,N,INV0038
9000559,1008544,2026-02-18 06:55:23,VELOCITY,28.73,OPEN,N,INV0067
9000560,1008547,2026-01-04 03:38:23,HIGH_VALUE,100.0,OPEN,Y,INV0001
9000561,1008587,2026-01-10 20:34:23,VELOCITY,48.82,ESCALATED,N,INV0051
9000562,1008616,2026-02-25 22:36:21,VELOCITY,56.58,OPEN,Y,INV0078
9000563,1008624,2026-01-03 00:21:43,GEO_ANOMALY,49.38,OPEN,N,INV0021
9000564,1008644,2026-01-03 12:44:02,GEO_ANOMALY,30.25,OPEN,Y,INV0044
9000565,1008677,2026-07-23 19:11:49,HIGH_VALUE,38.44,ESCALATED,Y,INV0089
9000566,1008693,2026-06-10 13:10:51,RISK_SCORE,31.95,ESCALATED,N,INV0081
9000567,1008709,2026-06-04 15:07:13,RISK_SCORE,41.43,CLOSED,N,INV0075
9000568,1008734,2026-08-14 06:37:51,HIGH_VALUE,29.73,OPEN,Y,INV0027
9000569,1008752,2026-02-11 03:52:38,GEO_ANOMALY,15.39,CLOSED,N,INV0042
9000570,1008769,2026-07-09 10:12:09,RISK_SCORE,62.52,CLOSED,N,INV0061
9000571,1008770,2026-07-29 14:01:38,VELOCITY,24.86,CLOSED,N,INV0024
9000572,1008784,2026-03-21 11:49:58,VELOCITY,41.16,CLOSED,Y,INV0079
9000573,1008788,2026-03-22 19:09:10,HIGH_VALUE,79.82,CLOSED,N,INV0088
9000574,1008823,2026-04-05 10:47:58,RISK_SCORE,86.75,OPEN,N,INV0047
9000575,1008850,2026-03-12 13:08:47,HIGH_VALUE,10.51,CLOSED,N,INV0020
9000576,1008860,2026-06-10 13:32:09,HIGH_VALUE,29.92,OPEN,N,INV0053
9000577,1008878,2026-02-01 16:36:30,VELOCITY,58.31,CLOSED,N,INV0011
9000578,1008884,2026-07-12 12:08:09,DEVICE_MISMATCH,39.56,CLOSED,N,INV0092
