transaction_id,account_id,merchant_id,branch_id,transaction_date,amount,currency,channel,payment_type,status,failure_reason,processing_time_sec,device_id,ip_risk_score,transaction_risk_score,feature_version
1000190,514220,M0472,B016,2026-03-28 22:53:34,9740.68,INR,UPI,P2P,SUCCESS,,5.18,D0012948,42.89,5.73,NEW
1000191,509635,M0396,B004,2026-04-26 21:02:44,6248.48,INR,UPI,P2M,SUCCESS,,5.75,D0007316,41.25,7.27,OLD
1000192,509625,M0465,B002,2026-05-08 05:10:51,541.86,INR,UPI,P2M,SUCCESS,,4.66,D0007334,32.0,17.2,NEW
1000193,506203,M0416,B018,2026-03-14 02:29:01,6666.42,INR,UPI,BILLPAY,SUCCESS,,3.97,D0013211,21.49,35.82,OLD
1000194,505304,M0192,B014,2026-03-01 18:38:09,4315.91,INR,NETBANKING,P2M,SUCCESS,,6.34,D0003117,37.71,31.66,NEW
1000195,503532,M0497,B007,2026-03-31 01:58:51,1833.39,INR,UPI,P2M,SUCCESS,,7.06,D0014357,48.19,62.92,NEW
1000196,512198,M0176,B012,2026-06-19 01:40:19,12534.54,INR,UPI,P2P,SUCCESS,,5.7,D0008214,34.03,40.23,OLD
1000197,509721,M0109,B009,2026-03-12 02:09:10,594.12,INR,UPI,P2P,SUCCESS,,3.23,D0000014,7.58,22.69,OLD
1000198,504243,M0372,B003,2026-04-23 06:42:39,5971.89,INR,NETBANKING,P2P,SUCCESS,,6.99,D0010585,47.14,22.59,OLD
1000199,503333,M0037,B014,2026-08-28 09:18:08,2199.32,INR,CARD,BILLPAY,SUCCESS,,2.22,D0009148,27.85,27.63,NEW
1000200,509548,M0186,B004,2026-06-29 19:36:03,554.01,INR,NETBANKING,P2M,SUCCESS,,7.35,D0011872,20.39,40.18,OLD
1000201,501326,M0049,B006,2026-01-06 12:51:23,708.59,INR,CARD,P2P,SUCCESS,,5.77,D0005218,25.96,53.25,NEW
1000202,507983,M0098,B011,2026-08-17 07:20:28,515.95,INR,UPI,P2M,SUCCESS,,4.56,D0003912,44.78,49.36,NEW
1000203,509146,M0165,B015,2026-05-11 10:03:18,3184.58,INR,CARD,P2P,SUCCESS,,5.93,D0003356,20.18,50.51,NEW
1000204,500640,M0336,B003,2026-04-27 04:47:04,3096.88,INR,CARD,P2P,SUCCESS,,4.99,D0009030,34.45,23.35,NEW
1000205,506868,M0221,B002,2026-07-12 14:57:33,1207.9,INR,NETBANKING,P2M,SUCCESS,,5.73,D0008995,5.92,36.25,NEW
1000206,511681,M0202,B012,2026-04-28 09:22:59,438.18,INR,NETBANKING,P2M,SUCCESS,,6.45,D0007944,47.9,53.84,OLD
1000207,501655,M0496,B005,2026-05-29 04:11:44,547.93,INR,CARD,P2M,SUCCESS,,7.12,D0007644,13.43,49.93,OLD
1000208,503223,M0058,B005,2026-07-17 07:07:08,2856.65,INR,NETBANKING,P2P,SUCCESS,,6.78,D0005930,2.17,56.05,OLD
1000209,510719,M0426,B019,2026-03-22 15:28:01,361.13,INR,WALLET,P2M,SUCCESS,,5.86,D0005753,31.03,22.67,NEW
1000210,514916,M0122,B011,2026-05-09 20:37:26,446.86,INR,NETBANKING,BILLPAY,SUCCESS,,5.57,D0012907,9.75,4.04,NEW
1000211,505165,M0118,B002,2026-05-18 02:59:48,2445.09,INR,UPI,P2M,SUCCESS,,4.99,D0007871,27.29,63.92,NEW
1000212,510836,M0408,B004,2026-05-02 05:15:39,4026.22,INR,NETBANKING,P2M,FAILED,INSUFFICIENT_FUNDS,5.56,D0007032,0.0,46.01,NEW
1000213,509473,M0135,B010,2026-02-10 20:41:42,2876.43,INR,CARD,BILLPAY,SUCCESS,,3.3,D0008112,60.13,10.43,OLD
1000214,511519,M0069,B002,2026-02-05 17:50:07,3139.32,INR,NETBANKING,P2P,PENDING,,6.16,D0006486,15.98,45.45,NEW
1000215,513141,M0472,B008,2026-08-26 22:34:40,1673.33,INR,UPI,P2P,SUCCESS,,5.03,D0006595,20.76,7.89,NEW
1000216,511989,M0341,B009,2026-05-14 19:15:53,5934.96,INR,NETBANKING,P2M,SUCCESS,,7.33,D0009747,36.0,42.74,NEW
1000217,502338,M0477,B001,2026-04-03 09:26:50,865.29,INR,UPI,P2M,SUCCESS,,4.66,D0013286,32.55,40.56,OLD
1000218,500462,M0172,B007,2026-06-17 08:39:16,16137.29,INR,CARD,BILLPAY,SUCCESS,,6.06,D0005389,0.62,22.76,OLD
1000219,512266,M0246,B002,2026-06-22 03:40:45,4096.68,INR,NETBANKING,P2P,SUCCESS,,4.9,D0002919,31.49,19.72,NEW
1000220,514591,M0493,B009,2026-03-12 16:01:53,16107.89,INR,NETBANKING,P2P,SUCCESS,,5.7,D0011054,10.86,7.2,OLD
1000221,504602,M0402,B019,2026-04-10 23:14:22,903.35,INR,CARD,P2M,SUCCESS,,4.34,D0014809,23.5,28.25,OLD
1000222,512038,M0270,B015,2026-06-21 20:33:17,982.77,INR,UPI,P2P,SUCCESS,,5.27,D0004228,6.6,33.64,OLD
1000223,500726,M0272,B019,2026-05-28 17:29:43,1438.75,INR,NETBANKING,P2M,SUCCESS,,5.81,D0001476,13.02,60.39,NEW
1000224,513400,M0355,B008,2026-01-08 09:48:33,451.19,INR,UPI,P2P,SUCCESS,,3.89,D0014927,42.66,49.67,OLD
1000225,511326,M0265,B006,2026-03-25 11:55:29,4626.94,INR,NETBANKING,P2M,SUCCESS,,6.09,D0009727,36.52,46.62,OLD
1000226,509754,M0072,B012,2026-08-17 15:24:47,489.37,INR,CARD,P2M,SUCCESS,,6.25,D0007690,20.29,47.42,NEW
1000227,504100,M0088,B011,2026-03-19 08:24:40,699.75,INR,UPI,P2P,FAILED,TIMEOUT,4.29,D0011508,37.95,25.95,OLD
1000228,511392,M0495,B007,2026-07-18 19:53:25,7816.08,INR,UPI,BILLPAY,SUCCESS,,5.01,D0003425,53.72,36.04,NEW
1000229,505416,M0272,B011,2026-02-25 02:02:31,4726.99,INR,CARD,P2M,SUCCESS,,5.93,D0004999,45.48,73.51,OLD
1000230,514685,M0385,B002,2026-05-11 00:24:59,4699.58,INR,CARD,P2M,SUCCESS,,4.68,D0000042,17.2,38.66,NEW
1000231,506105,M0332,B015,2026-04-10 23:32:25,1242.4,INR,UPI,P2M,FAILED,AUTHENTICATION_FAILED,5.66,D0002051,41.53,37.74,OLD
1000232,504633,M0109,B013,2026-08-28 17:21:47,2864.45,INR,UPI,P2M,SUCCESS,,5.11,D0011111,14.94,22.19,OLD
1000233,507277,M0025,B002,2026-05-16 21:37:32,1322.92,INR,CARD,P2P,SUCCESS,,4.47,D0001081,32.51,20.53,NEW
1000234,512793,M0066,B005,2026-01-10 09:47:55,1452.92,INR,NETBANKING,P2M,SUCCESS,,5.84,D0003779,24.1,23.62,NEW
1000235,500243,M0159,B016,2026-06-26 03:39:25,9568.79,INR,UPI,P2P,SUCCESS,,3.97,D0000703,27.3,40.72,NEW
1000236,503536,M0440,B018,2026-02-05 20:09:35,415.55,INR,UPI,P2P,FAILED,AUTHENTICATION_FAILED,5.77,D0014898,25.11,68.9,NEW
1000237,502407,M0173,B019,2026-08-18 04:30:34,3715.1,INR,CARD,P2M,SUCCESS,,4.46,D0004374,35.98,53.06,NEW
1000238,506422,M0073,B010,2026-06-09 22:17:51,2557.74,INR,CARD,P2P,SUCCESS,,4.92,D0014867,35.76,30.4,NEW
1000239,510925,M0022,B015,2026-02-22 20:00:16,4142.76,INR,CARD,P2M,SUCCESS,,7.38,D0000914,34.22,65.56,OLD
1000240,509728,M0392,B008,2026-01-30 07:20:57,1005.9,INR,WALLET,P2M,SUCCESS,,5.2,D0011357,27.37,42.58,NEW
1000241,512891,M0312,B001,2026-01-25 14:42:37,3348.62,INR,NETBANKING,P2M,SUCCESS,,6.23,D0010714,38.45,19.75,OLD
1000242,501180,M0368,B015,2026-01-09 16:39:02,1627.77,INR,CARD,P2P,SUCCESS,,6.0,D0014373,38.74,47.71,NEW
1000243,510026,M0228,B018,2026-05-31 02:31:23,2425.57,INR,NETBANKING,P2M,SUCCESS,,6.94,D0002436,0.0,21.69,NEW
1000244,513233,M0208,B015,2026-08-17 23:42:14,3221.21,INR,NETBANKING,P2P,SUCCESS,,3.52,D0010707,22.2,28.22,NEW
1000245,510913,M0269,B009,2026-05-19 10:47:48,3578.02,INR,WALLET,P2M,SUCCESS,,6.96,D0008286,0.44,34.0,NEW
1000246,504736,M0310,B003,2026-05-23 01:13:10,2218.67,INR,WALLET,P2P,SUCCESS,,5.34,D0006549,16.07,33.92,OLD
1000247,513672,M0186,B015,2026-05-14 23:08:38,1035.14,INR,CARD,P2P,SUCCESS,,5.21,D0001170,34.32,40.18,NEW
1000248,509721,M0246,B009,2026-01-06 18:24:52,3149.45,INR,CARD,P2M,SUCCESS,,4.96,D0011154,50.62,47.4,NEW
1000249,511474,M0288,B002,2026-04-29 03:57:11,5429.81,INR,UPI,P2M,SUCCESS,,6.89,D0000913,12.36,22.91,OLD
1000250,504371,M0377,B006,2026-02-10 04:13:18,1794.27,INR,UPI,BILLPAY,SUCCESS,,4.84,D0013141,38.99,82.7,NEW
1000251,505533,M0199,B014,2026-03-12 20:01:20,913.43,INR,UPI,P2P,FAILED,LIMIT_EXCEEDED,5.52,D0008245,31.53,35.41,OLD
1000252,500944,M0003,B016,2026-05-26 05:49:56,559.97,INR,CARD,P2P,SUCCESS,,5.98,D0011853,0.0,60.87,OLD
1000253,505875,M0260,B005,2026-05-15 16:40:44,2563.88,INR,NETBANKING,P2M,FAILED,INSUFFICIENT_FUNDS,7.25,D0005797,12.49,36.92,OLD
1000254,506182,M0401,B009,2026-01-18 16:40:19,423.88,INR,UPI,P2P,SUCCESS,,4.28,D0002599,25.74,15.95,NEW
1000255,507885,M0378,B003,2026-05-16 12:15:47,42860.99,INR,UPI,P2P,SUCCESS,,3.24,D0006737,35.35,25.61,NEW
1000256,510548,M0460,B018,2026-08-21 00:32:02,1501.19,INR,UPI,P2M,SUCCESS,,4.69,D0000303,17.76,31.51,OLD
1000257,501480,M0458,B008,2026-05-03 10:49:54,1560.66,INR,NETBANKING,P2M,SUCCESS,,4.89,D0009973,28.15,32.55,NEW
1000258,512965,M0218,B002,2026-05-18 12:06:27,1275.07,INR,UPI,P2M,SUCCESS,,3.27,D0013662,34.48,0.3,OLD
1000259,509429,M0341,B004,2026-05-20 20:02:30,5829.43,INR,UPI,BILLPAY,SUCCESS,,4.72,D0007851,32.72,21.37,OLD
1000260,510274,M0369,B012,2026-05-10 20:04:49,3202.63,INR,UPI,P2M,SUCCESS,,4.56,D0007412,31.68,11.62,OLD
1000261,508075,M0413,B012,2026-05-09 01:55:34,2419.09,INR,UPI,P2M,SUCCESS,,4.8,D0000284,8.24,27.45,OLD
1000262,506224,M0488,B016,2026-07-06 18:35:06,7342.67,INR,WALLET,P2M,SUCCESS,,5.47,D0010202,45.05,17.38,NEW
1000263,504916,M0205,B003,2026-05-22 15:29:14,3544.13,INR,CARD,P2M,SUCCESS,,6.18,D0000831,17.38,70.94,NEW
1000264,512636,M0451,B015,2026-01-05 02:44:40,333.77,INR,UPI,P2P,SUCCESS,,4.24,D0013075,35.52,55.26,OLD
1000265,501795,M0050,B014,2026-08-09 20:15:35,1851.71,INR,UPI,P2M,SUCCESS,,4.77,D0001858,38.11,62.02,NEW
1000266,503505,M0444,B002,2026-01-04 22:42:14,7564.88,INR,UPI,P2M,SUCCESS,,4.1,D0012081,41.76,11.51,OLD
1000267,502716,M0498,B003,2026-07-11 03:50:54,900.86,INR,NETBANKING,P2P,SUCCESS,,6.05,D0003499,1.09,26.79,NEW
1000268,502036,M0232,B012,2026-08-22 05:58:56,1475.45,INR,CARD,P2P,SUCCESS,,6.17,D0010463,20.59,57.57,OLD
1000269,506995,M0238,B016,2026-01-04 23:46:35,3699.53,INR,NETBANKING,P2M,SUCCESS,,6.36,D0003658,5.51,32.67,OLD
1000270,500918,M0192,B020,2026-03-14 05:22:04,554.42,INR,WALLET,P2P,SUCCESS,,2.13,D0002580,8.34,0.0,OLD
1000271,511807,M0186,B015,2026-08-15 18:19:19,3041.49,INR,CARD,P2M,SUCCESS,,6.05,D0009671,19.98,30.48,NEW
1000272,505777,M0236,B003,2026-03-05 01:13:21,2853.97,INR,UPI,P2M,SUCCESS,,5.98,D0008875,0.0,35.74,NEW
1000273,501438,M0088,B005,2026-05-22 00:14:56,3170.67,INR,CARD,P2P,SUCCESS,,4.65,D0006263,44.73,4.92,OLD
1000274,512943,M0367,B007,2026-08-16 09:52:27,1508.26,INR,NETBANKING,BILLPAY,SUCCESS,,5.64,D0004747,56.19,24.12,OLD
1000275,509948,M0037,B006,2026-05-05 00:44:00,8519.73,INR,NETBANKING,BILLPAY,SUCCESS,,7.34,D0007219,43.01,47.92,OLD
1000276,510705,M0103,B002,2026-04-15 06:06:32,1011.14,INR,UPI,BILLPAY,SUCCESS,,5.12,D0007579,41.79,5.92,OLD
1000277,511496,M0209,B012,2026-02-13 02:02:30,591.54,INR,UPI,P2P,SUCCESS,,4.3,D0009595,6.93,51.56,OLD
1000278,506767,M0225,B001,2026-05-02 13:09:37,2171.83,INR,UPI,P2M,SUCCESS,,4.04,D0014347,6.17,21.98,OLD
1000279,509690,M0248,B011,2026-08-05 09:48:12,1204.07,INR,UPI,P2M,SUCCESS,,4.15,D0002579,22.38,1.4,NEW
1000280,500303,M0026,B019,2026-02-03 16:38:57,15344.91,INR,UPI,P2M,SUCCESS,,5.52,D0002419,67.81,36.66,OLD
1000281,510478,M0134,B012,2026-05-25 16:35:18,1059.31,INR,UPI,P2P,SUCCESS,,4.91,D0012688,0.0,11.7,NEW
1000282,508457,M0219,B019,2026-06-18 18:38:58,8393.1,INR,UPI,P2M,SUCCESS,,5.43,D0010620,22.4,44.33,OLD
1000283,505091,M0191,B015,2026-03-27 18:04:30,2293.55,INR,UPI,P2M,SUCCESS,,3.29,D0001824,32.46,27.42,NEW
1000284,506952,M0222,B002,2026-07-20 01:22:47,545.77,INR,CARD,P2M,SUCCESS,,4.4,D0000030,66.76,30.08,OLD
1000285,500697,M0178,B013,2026-03-07 12:48:55,1113.45,INR,CARD,P2M,FAILED,TIMEOUT,4.02,D0003807,45.25,27.26,OLD
1000286,513202,M0291,B008,2026-08-05 12:11:53,1807.71,INR,CARD,P2M,SUCCESS,,5.89,D0011426,41.7,39.37,OLD
1000287,502997,M0347,B010,2026-06-12 03:07:26,7904.8,INR,UPI,BILLPAY,SUCCESS,,6.51,D0001115,40.61,40.92,OLD
1000288,512199,M0067,B010,2026-07-30 06:32:00,1906.02,INR,CARD,P2M,SUCCESS,,4.07,D0014814,36.51,32.47,OLD
1000289,509589,M0062,B020,2026-08-28 03:30:36,1653.05,INR,UPI,P2M,SUCCESS,,6.64,D0013534,5.45,53.16,NEW
1000290,501991,M0139,B017,2026-05-19 14:25:32,1066.14,INR,UPI,P2M,SUCCESS,,6.44,D0002360,14.09,70.19,NEW
1000291,510904,M0137,B003,2026-07-28 07:54:34,1315.31,INR,CARD,P2M,SUCCESS,,4.45,D0006384,25.11,34.1,NEW
1000292,506685,M0343,B007,2026-06-02 00:20:41,3848.39,INR,CARD,P2M,SUCCESS,,8.34,D0001156,14.41,41.4,NEW
1000293,503622,M0196,B017,2026-03-19 17:17:24,6669.6,INR,NETBANKING,P2M,SUCCESS,,5.34,D0014435,23.54,39.38,NEW
1000294,510882,M0364,B020,2026-06-19 14:56:55,4774.4,INR,UPI,P2M,SUCCESS,,5.91,D0004296,7.37,0.0,OLD
1000295,510965,M0361,B005,2026-01-28 13:12:37,6570.16,INR,UPI,P2M,SUCCESS,,6.07,D0012424,45.36,54.9,OLD
1000296,514547,M0090,B001,2026-07-13 04:11:59,532.99,INR,UPI,P2M,SUCCESS,,3.0,D0006167,57.94,50.87,OLD
1000297,514449,M0234,B007,2026-04-06 23:29:04,1770.35,INR,UPI,P2M,SUCCESS,,2.57,D0005606,20.48,30.51,NEW
1000298,510287,M0081,B007,2026-06-12 23:38:21,5603.74,INR,UPI,P2P,SUCCESS,,5.15,D0003706,35.82,18.64,OLD
1000299,500639,M0104,B016,2026-07-02 08:49:35,16446.03,INR,UPI,P2M,SUCCESS,,3.2,D0013526,53.9,0.89,OLD
1000300,503207,M0347,B005,2026-07-21 07:44:00,1108.88,INR,UPI,P2M,SUCCESS,,4.49,D0010384,0.0,21.12,OLD
1000301,504805,M0154,B004,2026-03-10 10:31:51,2693.32,INR,UPI,P2P,SUCCESS,,1.78,D0002494,31.93,41.02,NEW
1000302,512821,M0091,B016,2026-08-09 22:36:38,1637.98,INR,CARD,P2M,SUCCESS,,5.1,D0002312,29.52,41.72,NEW
1000303,505380,M0459,B010,2026-04-07 18:04:18,5458.33,INR,UPI,P2M,SUCCESS,,6.64,D0011785,27.78,30.12,OLD
1000304,510848,M0013,B004,2026-03-03 01:12:42,8314.85,INR,UPI,P2M,SUCCESS,,4.0,D0001286,31.34,29.77,NEW
1000305,500286,M0130,B002,2026-08-12 17:28:45,669.19,INR,UPI,P2M,SUCCESS,,5.66,D0005945,28.19,60.82,NEW
1000306,500709,M0387,B012,2026-07-12 01:10:56,5160.04,INR,UPI,P2M,SUCCESS,,4.09,D0010685,26.19,60.59,OLD
1000307,506960,M0201,B006,2026-07-07 09:20:41,1907.05,INR,CARD,P2M,SUCCESS,,5.0,D0012506,48.17,15.01,NEW
1000308,504455,M0410,B001,2026-08-25 16:21:09,1045.71,INR,WALLET,P2M,SUCCESS,,3.6,D0013089,53.51,61.23,NEW
1000309,507163,M0074,B015,2026-03-26 18:37:22,2053.85,INR,WALLET,P2M,SUCCESS,,5.36,D0014906,0.0,45.69,OLD
1000310,512893,M0209,B018,2026-01-18 12:30:45,3155.41,INR,UPI,P2M,SUCCESS,,5.95,D0007652,15.18,47.78,NEW
1000311,508132,M0082,B014,2026-01-22 19:54:07,1348.47,INR,UPI,BILLPAY,SUCCESS,,5.81,D0010658,30.84,19.8,NEW
1000312,503257,M0467,B003,2026-04-16 01:32:45,3023.42,INR,CARD,P2M,FAILED,AUTHENTICATION_FAILED,4.48,D0001284,0.0,38.9,OLD
1000313,505188,M0180,B013,2026-02-17 08:21:32,2221.76,INR,UPI,P2P,SUCCESS,,5.36,D0013214,48.44,34.7,OLD
1000314,510791,M0084,B010,2026-04-12 04:53:41,469.48,INR,UPI,P2M,SUCCESS,,4.15,D0003175,58.9,47.86,NEW
1000315,513709,M0094,B001,2026-05-31 23:11:33,883.63,INR,CARD,P2M,SUCCESS,,5.17,D0005877,28.55,8.24,OLD
1000316,507758,M0012,B013,2026-07-12 23:45:41,484.55,INR,UPI,P2M,SUCCESS,,6.87,D0008934,5.88,61.19,NEW
1000317,504939,M0469,B017,2026-05-06 15:10:06,380.84,INR,CARD,P2P,SUCCESS,,4.69,D0005714,16.12,23.46,NEW
1000318,505568,M0262,B015,2026-07-10 10:39:51,899.71,INR,UPI,P2M,SUCCESS,,4.88,D0003719,11.12,25.57,NEW
1000319,503034,M0243,B019,2026-05-21 18:15:19,1042.89,INR,NETBANKING,P2P,SUCCESS,,6.3,D0006867,55.51,7.84,NEW
1000320,502492,M0198,B018,2026-01-05 23:40:43,1282.0,INR,UPI,P2P,SUCCESS,,6.9,D0011357,0.0,42.71,NEW
1000321,509046,M0311,B010,2026-01-16 21:55:43,606.78,INR,CARD,P2P,SUCCESS,,4.6,D0002611,24.97,44.78,OLD
1000322,511397,M0446,B009,2026-07-23 00:10:03,1421.42,INR,CARD,P2P,SUCCESS,,5.87,D0001964,33.68,37.41,NEW
1000323,512888,M0209,B009,2026-07-20 23:25:05,1384.85,INR,UPI,P2P,SUCCESS,,4.87,D0000016,57.63,47.11,NEW
1000324,511368,M0149,B008,2026-06-04 15:38:05,5273.31,INR,UPI,BILLPAY,SUCCESS,,3.74,D0001229,47.69,58.91,OLD
1000325,505810,M0042,B017,2026-01-25 18:46:21,3520.15,INR,CARD,P2M,SUCCESS,,4.97,D0012533,50.27,32.32,NEW
1000326,504271,M0172,B001,2026-02-04 04:07:56,537.68,INR,NETBANKING,P2M,SUCCESS,,6.8,D0004665,23.25,51.0,NEW
1000327,504786,M0161,B018,2026-01-18 04:49:53,2127.81,INR,UPI,P2M,SUCCESS,,5.36,D0013240,42.64,49.2,NEW
1000328,508690,M0357,B008,2026-02-08 19:55:30,2688.0,INR,UPI,P2M,SUCCESS,,3.56,D0007197,4.06,27.61,OLD
1000329,507585,M0285,B016,2026-02-17 18:36:46,5764.26,INR,UPI,P2M,FAILED,LIMIT_EXCEEDED,4.8,D0004956,67.49,53.04,OLD
1000330,512076,M0199,B008,2026-05-03 01:47:04,248.24,INR,UPI,P2P,SUCCESS,,3.15,D0002147,44.58,40.18,OLD
1000331,508136,M0195,B001,2026-06-30 08:50:57,1684.28,INR,CARD,P2M,SUCCESS,,3.33,D0006201,12.38,14.15,OLD
1000332,502058,M0409,B015,2026-03-14 14:31:58,2987.06,INR,CARD,P2M,SUCCESS,,5.54,D0002289,37.36,39.98,OLD
1000333,513622,M0420,B011,2026-05-14 10:42:38,4608.25,INR,NETBANKING,P2M,SUCCESS,,6.56,D0009629,36.22,23.76,OLD
1000334,514742,M0203,B018,2026-06-23 12:02:39,2202.04,INR,CARD,P2P,FAILED,TIMEOUT,7.09,D0013717,45.76,28.66,OLD
1000335,509984,M0465,B005,2026-03-04 09:52:19,29219.62,INR,CARD,BILLPAY,SUCCESS,,2.8,D0012159,74.29,30.43,OLD
1000336,512225,M0323,B019,2026-04-27 16:36:03,5665.73,INR,UPI,P2P,SUCCESS,,3.52,D0014847,34.8,30.46,NEW
1000337,510753,M0104,B020,2026-02-07 10:18:21,7431.66,INR,CARD,P2M,SUCCESS,,3.85,D0011002,36.77,21.07,NEW
1000338,514575,M0002,B007,2026-03-30 20:21:45,1019.16,INR,CARD,P2P,SUCCESS,,6.14,D0001171,16.71,54.63,OLD
1000339,511058,M0374,B013,2026-01-11 16:49:49,1562.76,INR,CARD,P2M,SUCCESS,,6.02,D0003118,10.2,29.07,OLD
1000340,507105,M0496,B001,2026-08-01 21:25:36,978.49,INR,NETBANKING,P2M,SUCCESS,,6.57,D0012105,12.21,35.34,OLD
1000341,506215,M0327,B013,2026-05-01 21:00:09,576.72,INR,UPI,P2P,SUCCESS,,5.18,D0000576,6.03,57.28,NEW
1000342,510069,M0445,B008,2026-06-02 11:49:45,1348.61,INR,NETBANKING,P2P,SUCCESS,,5.93,D0009337,40.64,68.49,NEW
1000343,500393,M0316,B005,2026-01-25 17:18:24,8299.58,INR,CARD,P2M,SUCCESS,,3.32,D0012670,41.89,40.13,OLD
1000344,508285,M0230,B012,2026-08-04 08:56:34,2251.17,INR,UPI,BILLPAY,FAILED,TIMEOUT,6.36,D0002197,21.97,20.3,OLD
1000345,502366,M0289,B002,2026-04-22 22:24:18,680.51,INR,CARD,P2M,SUCCESS,,7.28,D0013187,13.67,47.64,NEW
1000346,508078,M0487,B002,2026-06-14 21:27:47,6838.5,INR,NETBANKING,P2M,SUCCESS,,4.85,D0006835,0.0,27.79,NEW
1000347,505578,M0016,B010,2026-06-04 01:55:50,8714.89,INR,UPI,P2M,SUCCESS,,6.28,D0000652,47.64,52.05,NEW
1000348,503555,M0395,B011,2026-03-20 08:40:16,4729.47,INR,NETBANKING,BILLPAY,SUCCESS,,5.62,D0006028,54.54,55.47,OLD
1000349,513703,M0263,B002,2026-08-15 15:53:25,918.96,INR,CARD,P2P,SUCCESS,,6.16,D0007472,0.0,35.42,NEW
1000350,511219,M0405,B009,2026-04-07 15:00:38,1576.48,INR,CARD,P2M,SUCCESS,,4.78,D0006855,41.66,29.7,OLD
1000351,505370,M0031,B014,2026-02-24 05:37:52,14259.08,INR,UPI,P2M,FAILED,INSUFFICIENT_FUNDS,4.38,D0013999,6.27,32.58,NEW
1000352,511247,M0375,B008,2026-05-12 01:09:04,4681.82,INR,CARD,P2M,SUCCESS,,5.53,D0010646,0.0,43.39,OLD
1000353,506484,M0333,B005,2026-07-05 07:22:57,2457.31,INR,NETBANKING,P2M,PENDING,,4.28,D0003415,52.85,14.87,OLD
1000354,514620,M0260,B010,2026-04-13 16:59:24,542.96,INR,UPI,P2M,SUCCESS,,4.09,D0012962,10.59,37.57,OLD
1000355,502446,M0411,B013,2026-04-14 17:37:23,2590.05,INR,CARD,BILLPAY,SUCCESS,,6.81,D0010527,12.38,45.17,NEW
1000356,502192,M0278,B020,2026-07-08 05:06:05,1154.91,INR,UPI,P2M,SUCCESS,,2.65,D0007664,32.28,35.05,OLD
1000357,500781,M0140,B018,2026-03-22 12:39:37,5025.93,INR,UPI,P2M,FAILED,NETWORK_ERROR,6.01,D0010610,0.0,62.01,OLD
1000358,510529,M0086,B004,2026-07-30 21:09:57,2907.67,INR,UPI,P2P,SUCCESS,,5.84,D0005657,0.0,59.78,OLD
1000359,504699,M0474,B008,2026-04-28 17:47:49,5874.06,INR,CARD,P2M,SUCCESS,,4.13,D0000714,13.01,36.72,NEW
1000360,500746,,B020,2026-01-12 23:22:03,1697.32,INR,NETBANKING,P2M,SUCCESS,,5.84,D0003242,45.04,3.23,OLD
1000361,511319,M0031,B009,2026-07-29 00:17:58,153.54,INR,UPI,P2P,SUCCESS,,4.39,D0011599,0.0,45.8,OLD
1000362,513798,M0015,B015,2026-08-28 18:35:25,599.82,INR,CARD,P2M,SUCCESS,,4.7,D0010857,36.97,7.92,NEW
1000363,507154,M0282,B017,2026-04-22 11:15:37,1862.19,INR,UPI,BILLPAY,SUCCESS,,3.36,D0011476,43.45,9.24,NEW
1000364,503232,M0223,B017,2026-06-15 05:50:42,3499.18,INR,CARD,P2P,SUCCESS,,5.54,D0013608,15.53,42.81,NEW
1000365,503817,M0495,B005,2026-05-21 11:12:38,2102.15,INR,UPI,P2M,SUCCESS,,6.29,D0003896,48.56,41.54,NEW
1000366,502022,M0091,B004,2026-05-01 07:32:51,1857.46,INR,CARD,P2P,SUCCESS,,5.6,D0012995,0.0,63.45,NEW
1000367,506702,M0109,B005,2026-03-15 09:22:19,5430.87,INR,UPI,P2M,SUCCESS,,3.87,D0011716,50.24,0.0,OLD
1000368,507007,M0011,B014,2026-08-08 12:05:36,1373.12,INR,NETBANKING,P2M,SUCCESS,,6.51,D0010818,38.82,38.93,NEW
1000369,513279,M0007,B016,2026-02-15 21:36:08,1394.37,INR,UPI,P2M,SUCCESS,,3.61,D0012916,39.55,45.87,NEW
1000370,501098,M0066,B012,2026-08-17 12:03:42,2248.87,INR,UPI,P2M,FAILED,LIMIT_EXCEEDED,4.37,D0011942,2.69,35.52,OLD
1000371,509743,M0242,B016,2026-01-13 21:21:49,713.24,INR,CARD,P2M,SUCCESS,,5.21,D0012586,23.32,78.18,OLD
1000372,503665,M0388,B003,2026-05-12 00:26:52,385.24,INR,UPI,P2M,SUCCESS,,4.41,D0011553,58.66,36.75,NEW
1000373,509939,M0254,B005,2026-06-18 20:59:19,602.71,INR,WALLET,P2P,SUCCESS,,6.0,D0000022,25.96,27.54,OLD
1000374,508194,M0305,B001,2026-06-27 16:05:12,1945.1,INR,CARD,P2P,SUCCESS,,4.37,D0006924,27.87,21.57,NEW
1000375,512985,M0220,B004,2026-03-23 15:18:12,556.21,INR,NETBANKING,P2P,FAILED,LIMIT_EXCEEDED,4.89,D0010369,0.0,9.93,OLD
1000376,503455,M0294,B016,2026-01-08 05:31:06,3575.36,INR,UPI,P2M,SUCCESS,,3.39,D0009712,29.1,46.89,NEW
1000377,513024,M0288,B003,2026-01-28 04:14:28,5624.61,INR,CARD,P2P,FAILED,TIMEOUT,4.87,D0014061,38.64,48.97,OLD
1000378,504304,M0311,B009,2026-02-24 05:50:30,2228.11,INR,CARD,P2M,SUCCESS,,6.79,D0000856,50.68,30.88,OLD
