experiment_id,customer_id,experiment_group,assignment_date,eligible_flag
PAY_CONFIRM_V2,100494,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,100048,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,105461,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,101325,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,104058,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,107413,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,100932,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,101670,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,108544,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,106654,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,106091,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,100701,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,107984,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,108614,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,104914,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,101854,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,107382,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,101088,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,109615,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,109169,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,102365,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,102215,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,107578,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,102350,TREATMENT,2026-03-04,Y
PAY_CONFIRM_V2,102852,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,102729,TREATMENT,2026-03-09,Y
PAY_CONFIRM_V2,108548,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,100340,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,102471,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,100169,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,104198,CONTROL,2026-03-06,Y
PAY_CONFIRM_V2,109657,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,100192,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,108207,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,105157,TREATMENT,2026-03-25,Y
PAY_CONFIRM_V2,107790,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,109308,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,106583,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,100593,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,108857,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,103061,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,106648,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,100415,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,102966,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,109598,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,100539,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,102926,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,104517,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,105198,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,109274,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,102198,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,103334,CONTROL,2026-03-16,Y
PAY_CONFIRM_V2,109285,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,102571,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,103851,TREATMENT,2026-03-25,Y
PAY_CONFIRM_V2,109712,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,101192,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,104446,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,108936,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,106167,CONTROL,2026-03-16,Y
PAY_CONFIRM_V2,101117,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,104021,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,102806,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,100946,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,100178,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,106957,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,109233,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,108138,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,106137,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,104619,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,102853,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,108950,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,109187,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,109922,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,101774,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,108468,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,105019,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,100685,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,100770,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,107656,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,102991,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,105113,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,106455,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,108942,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,108335,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,107323,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,105946,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,105069,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,106184,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,107507,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,104790,CONTROL,2026-03-16,Y
PAY_CONFIRM_V2,107896,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,108970,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,109881,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,108061,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,101719,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,100519,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,109373,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,108312,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,105229,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,102597,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,107268,TREATMENT,2026-03-09,Y
PAY_CONFIRM_V2,103124,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,107393,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,106422,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,106340,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,109516,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,101701,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,101549,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,107213,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,109160,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,104575,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,102326,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,101756,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,109688,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,100934,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,100378,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,104884,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,103849,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,109682,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,102581,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,103279,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,103887,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,105545,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,103915,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,104212,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,101139,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,100980,CONTROL,2026-03-06,Y
PAY_CONFIRM_V2,107588,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,107842,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,103697,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,102952,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,100813,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,109860,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,106810,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,109116,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,105270,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,100583,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,107115,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,108709,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,101473,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,107836,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,109715,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,107564,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,100343,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,108086,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,106972,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,106706,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,109330,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,109115,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,106665,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,100629,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,108388,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,106077,TREATMENT,2026-03-04,Y
PAY_CONFIRM_V2,102364,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,101018,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,105876,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,106841,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,101229,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,107348,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,100339,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,107881,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,100468,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,105455,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,102838,TREATMENT,2026-03-04,Y
PAY_CONFIRM_V2,105306,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,106643,TREATMENT,2026-03-04,Y
PAY_CONFIRM_V2,109968,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,108837,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,101285,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,105551,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,102119,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,103798,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,105483,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,102073,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,108750,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,100953,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,101805,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,104530,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,107003,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,104353,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,105307,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,105060,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,105280,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,106859,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,102244,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,106677,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,100783,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,101034,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,104803,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,100174,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,103935,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,106954,CONTROL,2026-03-18,Y
PAY_CONFIRM_V2,106799,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,109535,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,102068,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,105098,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,102625,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,105384,CONTROL,2026-03-23,Y
PAY_CONFIRM_V2,105942,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,109005,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,101519,CONTROL,2026-03-23,Y
PAY_CONFIRM_V2,101490,TREATMENT,2026-03-09,Y
PAY_CONFIRM_V2,104201,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,104719,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,109621,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,102663,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,103273,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,102457,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,106981,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,106322,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,109503,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,105863,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,109981,CONTROL,2026-03-06,Y
PAY_CONFIRM_V2,105698,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,103702,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,104410,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,108812,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,108338,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,109830,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,106528,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,106975,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,103226,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,100830,TREATMENT,2026-03-04,Y
PAY_CONFIRM_V2,104225,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,104725,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,108218,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,103585,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,103886,CONTROL,2026-03-23,Y
PAY_CONFIRM_V2,107380,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,100534,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,105194,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,107512,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,101138,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,105509,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,108930,CONTROL,2026-03-01,Y
PAY_CONFIRM_V2,106800,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,108313,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,107110,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,107099,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,108526,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,101355,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,101025,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,105263,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,109671,CONTROL,2026-03-06,Y
PAY_CONFIRM_V2,105934,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,104337,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,103765,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,103257,TREATMENT,2026-03-22,Y
PAY_CONFIRM_V2,105981,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,107055,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,106146,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,103768,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,108641,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,105898,CONTROL,2026-03-23,Y
PAY_CONFIRM_V2,109313,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,109415,TREATMENT,2026-03-09,Y
PAY_CONFIRM_V2,104082,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,101822,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,108284,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,108048,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,105986,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,107076,CONTROL,2026-03-18,Y
PAY_CONFIRM_V2,104543,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,104524,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,102661,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,107545,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,107702,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,105585,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,105881,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,108095,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,105919,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,101271,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,105054,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,105737,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,102199,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,100529,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,104359,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,102415,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,106502,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,101614,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,101121,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,107457,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,105477,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,109572,CONTROL,2026-03-06,Y
PAY_CONFIRM_V2,100767,CONTROL,2026-03-01,Y
PAY_CONFIRM_V2,101405,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,103322,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,104744,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,108851,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,108657,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,106239,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,105574,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,100040,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,104953,CONTROL,2026-03-06,Y
PAY_CONFIRM_V2,103878,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,101186,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,108714,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,109012,TREATMENT,2026-03-25,Y
PAY_CONFIRM_V2,107927,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,101485,TREATMENT,2026-03-22,Y
PAY_CONFIRM_V2,104214,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,105847,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,107248,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,104708,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,106045,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,103100,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,102429,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,100797,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,109963,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,102564,TREATMENT,2026-03-22,Y
PAY_CONFIRM_V2,108288,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,108243,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,100864,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,106316,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,105345,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,100856,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,100990,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,106894,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,103399,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,107616,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,100419,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,102846,TREATMENT,2026-03-04,Y
PAY_CONFIRM_V2,100467,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,103410,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,107969,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,107861,TREATMENT,2026-03-09,Y
PAY_CONFIRM_V2,103274,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,106430,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,109925,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,107677,TREATMENT,2026-03-22,Y
PAY_CONFIRM_V2,106857,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,101203,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,107985,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,104956,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,105856,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,106127,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,100214,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,109071,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,106735,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,108294,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,104429,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,108507,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,103943,CONTROL,2026-03-01,Y
PAY_CONFIRM_V2,102432,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,107002,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,109164,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,108960,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,108164,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,107513,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,104959,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,104464,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,100117,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,102185,TREATMENT,2026-03-22,Y
PAY_CONFIRM_V2,103057,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,107079,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,100858,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,102040,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,105500,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,103894,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,105125,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,105725,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,105289,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,109730,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,105728,CONTROL,2026-03-01,Y
PAY_CONFIRM_V2,107501,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,102301,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,104689,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,108443,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,106335,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,103215,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,107100,TREATMENT,2026-03-25,Y
PAY_CONFIRM_V2,101687,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,108952,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,100440,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,101730,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,103055,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,109910,CONTROL,2026-03-23,Y
PAY_CONFIRM_V2,108377,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,103144,TREATMENT,2026-03-09,Y
PAY_CONFIRM_V2,103974,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,102531,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,107777,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,101787,CONTROL,2026-03-18,Y
PAY_CONFIRM_V2,100032,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,106311,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,100923,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,106989,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,108098,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,104755,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,105727,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,106143,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,104285,TREATMENT,2026-03-25,Y
PAY_CONFIRM_V2,103793,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,106033,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,101501,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,107024,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,100786,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,108885,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,100366,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,107798,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,101736,TREATMENT,2026-03-25,Y
PAY_CONFIRM_V2,101552,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,106407,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,107581,TREATMENT,2026-03-09,Y
PAY_CONFIRM_V2,104202,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,108165,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,107223,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,100337,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,105711,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,106795,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,103788,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,108899,CONTROL,2026-03-01,Y
PAY_CONFIRM_V2,106725,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,102867,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,101994,CONTROL,2026-03-18,Y
